tonality,vector_means
9.0,-112.89116668701172
3.0,-475.6976318359375
4.0,-52.22676467895508
9.0,-96.39282989501953
5.0,-82.62606811523438
8.0,-455.7348327636719
10.0,-104.51958465576172
9.0,-35.376441955566406
10.0,-834.7775268554688
9.0,-106.97533416748047
9.0,-431.36285400390625
10.0,-115.49113464355469
9.0,-290.9433898925781
10.0,-363.0926513671875
8.0,-392.3549499511719
1.0,-64.70345306396484
8.0,-412.02197265625
10.0,-1117.2412109375
9.0,-64.28872680664062
9.0,-250.14686584472656
3.0,-1929.1690673828125
7.0,-72.12812042236328
9.0,-248.2235565185547
7.0,-144.97427368164062
8.0,-71.59874725341797
7.0,-148.40223693847656
8.0,-73.72879028320312
10.0,-3532.52587890625
6.0,-941.8942260742188
10.0,-117.60321807861328
5.0,-132.09814453125
9.0,-39.499595642089844
8.0,-281.7273864746094
8.0,-1098.218017578125
8.0,-87.21070861816406
9.0,-66.46627807617188
4.0,-121.76213073730469
7.0,-172.85902404785156
8.0,-293.0266418457031
3.0,-392.98046875
9.0,-511.8648681640625
10.0,-500.39739990234375
8.0,-165.17562866210938
9.0,-448.99908447265625
7.0,-538.943115234375
7.0,-782.6831665039062
10.0,-391.0483703613281
7.0,-615.8547973632812
4.0,-1557.87939453125
2.0,-1064.9215087890625
9.0,-2075.90185546875
2.0,-499.04534912109375
6.0,-690.7536010742188
10.0,-358.1432189941406
10.0,-143.67196655273438
9.0,-90.6292495727539
9.0,-253.3420867919922
2.0,-489.8097229003906
10.0,-251.48953247070312
10.0,-237.3307342529297
10.0,-366.4647521972656
10.0,-443.1153869628906
9.0,-100.8272705078125
8.0,-204.4278106689453
7.0,-58.37621307373047
10.0,-18.146408081054688
6.0,-654.3927612304688
9.0,-831.8248291015625
8.0,-432.23388671875
10.0,-298.7023620605469
10.0,-18.922569274902344
10.0,-23.247291564941406
10.0,-152.94235229492188
9.0,-494.59979248046875
9.0,-288.0292663574219
9.0,-158.31959533691406
9.0,-229.24310302734375
10.0,-363.9689636230469
2.0,-339.1181945800781
4.0,-665.3566284179688
9.0,-269.7991027832031
9.0,-798.7032470703125
2.0,-16.378190994262695
7.0,-189.8360595703125
5.0,-108.74964904785156
1.0,-135.91615295410156
3.0,-185.4669647216797
2.0,-314.7564392089844
7.0,-114.26696014404297
4.0,-245.59242248535156
9.0,-273.28680419921875
9.0,-8.595283508300781
4.0,-44.62869644165039
5.0,-365.24139404296875
10.0,-316.0428466796875
9.0,-56.074954986572266
7.0,-924.1980590820312
2.0,-323.1731872558594
10.0,-429.5403137207031
1.0,-156.5093231201172
9.0,-26.149784088134766
10.0,-162.72764587402344
5.0,-363.4690856933594
8.0,-185.54995727539062
8.0,-377.3924865722656
4.0,-492.2850341796875
7.0,-248.97930908203125
10.0,-116.33116149902344
8.0,-690.342529296875
10.0,-637.8104248046875
9.0,-1501.68798828125
3.0,-141.20245361328125
10.0,-205.33155822753906
9.0,-300.1094665527344
3.0,-400.0465393066406
10.0,-40.9132194519043
2.0,-419.65679931640625
10.0,-78.0289077758789
6.0,-252.82708740234375
10.0,-197.20669555664062
2.0,-340.45709228515625
5.0,-62.2218132019043
7.0,-107.38874053955078
10.0,-105.43417358398438
10.0,-239.1605987548828
2.0,-25.490299224853516
9.0,-118.16436767578125
1.0,-129.8399658203125
10.0,-368.2477111816406
1.0,-905.43310546875
6.0,-270.3764953613281
8.0,-1008.0199584960938
8.0,-452.9405822753906
9.0,-1344.6385498046875
3.0,-45.039424896240234
7.0,-24.302453994750977
9.0,-58.34031677246094
3.0,-26.57528305053711
8.0,-161.9313201904297
9.0,-18.07192611694336
3.0,-84.59795379638672
7.0,-512.829833984375
4.0,-137.6441192626953
9.0,-28.618961334228516
10.0,-3552.85205078125
8.0,-236.16184997558594
9.0,-140.48936462402344
1.0,-144.27182006835938
9.0,-79.69654083251953
9.0,-246.42025756835938
10.0,-93.64130401611328
10.0,-614.2088012695312
5.0,-60.82365798950195
10.0,-140.4663543701172
9.0,-142.51016235351562
7.0,-222.259033203125
9.0,-231.35281372070312
9.0,-506.0566101074219
2.0,-137.46649169921875
9.0,-645.9022216796875
10.0,-220.19090270996094
10.0,-164.66360473632812
7.0,-431.2082214355469
8.0,-207.0072784423828
10.0,-172.17625427246094
8.0,-285.2740173339844
10.0,-441.7450256347656
8.0,-424.4909973144531
9.0,-100.5466079711914
10.0,-52.37067413330078
8.0,-163.15586853027344
8.0,-368.5823974609375
4.0,-194.46263122558594
4.0,-155.38189697265625
10.0,-156.2456817626953
10.0,-83.32128143310547
1.0,-98.50943756103516
7.0,-17.839981079101562
8.0,-359.6079406738281
10.0,-536.1570434570312
10.0,-492.802978515625
6.0,-1180.315673828125
5.0,-227.10098266601562
10.0,-107.82315063476562
10.0,-42.55149459838867
4.0,-611.0540771484375
9.0,-173.2399139404297
10.0,-96.27801513671875
10.0,-476.8660888671875
8.0,-246.64620971679688
3.0,-239.3935546875
3.0,-1921.8841552734375
5.0,-295.3153381347656
9.0,-516.5098876953125
2.0,-277.51446533203125
5.0,-403.614501953125
9.0,-577.666748046875
9.0,-326.2513427734375
7.0,-242.2863311767578
9.0,-200.33287048339844
8.0,-1209.7965087890625
7.0,-417.52020263671875
4.0,-240.87095642089844
7.0,-186.2139892578125
9.0,-981.2741088867188
10.0,-56.96728515625
4.0,-135.5238800048828
7.0,-289.3441467285156
8.0,-122.08930206298828
4.0,-872.9489135742188
10.0,-59.11699295043945
5.0,-274.94927978515625
10.0,-224.4708709716797
10.0,-245.50277709960938
10.0,-1002.5186157226562
6.0,-252.50619506835938
6.0,-926.7681884765625
7.0,-433.79534912109375
4.0,-1043.1485595703125
9.0,-733.1046142578125
7.0,-1422.629150390625
8.0,-947.0361328125
5.0,-374.62359619140625
10.0,-195.6319580078125
8.0,-1034.6126708984375
5.0,-322.82318115234375
7.0,-493.1305236816406
2.0,-458.1360168457031
6.0,-552.499755859375
4.0,-69.28903198242188
7.0,-266.8409729003906
7.0,-3496.53125
8.0,-3506.439697265625
4.0,-1419.7791748046875
7.0,-3258.59130859375
2.0,-4607.07080078125
5.0,-4764.84814453125
5.0,-2242.32666015625
7.0,-2967.111083984375
3.0,-2202.904296875
3.0,-2451.072998046875
5.0,-1606.0382080078125
4.0,-3398.513427734375
7.0,-4339.0205078125
5.0,-788.0015258789062
3.0,-2264.077392578125
3.0,-4579.95458984375
7.0,-2033.6201171875
6.0,-3649.0615234375
6.0,-3668.3359375
6.0,-2976.96044921875
2.0,-2873.13134765625
8.0,-4616.068359375
6.0,-3625.652587890625
8.0,-1813.0447998046875
8.0,-2487.831787109375
8.0,-3197.5224609375
6.0,-4670.37109375
5.0,-3249.228759765625
4.0,-3378.316650390625
8.0,-4595.65185546875
5.0,-4497.5791015625
4.0,-3389.141845703125
6.0,-4412.708984375
5.0,-2770.40087890625
2.0,-3121.644287109375
5.0,-2027.5440673828125
5.0,-2041.1336669921875
5.0,-1139.6416015625
5.0,-2548.221923828125
3.0,-3871.380859375
6.0,-2104.94287109375
5.0,-2111.741455078125
5.0,-1165.76806640625
6.0,-3396.5390625
10.0,-592.969970703125
9.0,-176.05929565429688
10.0,-430.1339416503906
8.0,-354.94293212890625
10.0,-161.72630310058594
10.0,-411.21832275390625
9.0,-1032.044921875
8.0,-735.6763305664062
9.0,-58.75901794433594
9.0,-1022.7907104492188
7.0,-4656.54638671875
7.0,-4160.4951171875
9.0,-4970.47607421875
7.0,-4009.768798828125
9.0,-3241.806396484375
7.0,-4049.212646484375
6.0,-4687.5322265625
6.0,-2816.32666015625
9.0,-4419.1064453125
3.0,-2379.337890625
7.0,-3415.3173828125
7.0,-2095.749755859375
7.0,-4299.26220703125
7.0,-4098.97900390625
9.0,-5064.12060546875
4.0,-3922.03173828125
3.0,-4147.328125
8.0,-3116.64501953125
9.0,-4718.23681640625
5.0,-4508.6748046875
10.0,-3454.5888671875
10.0,-4516.9658203125
7.0,-4555.73828125
6.0,-4030.781494140625
5.0,-4460.87451171875
10.0,-4042.6240234375
9.0,-3576.2822265625
10.0,-3906.986328125
10.0,-3846.0693359375
8.0,-3782.630126953125
10.0,-3993.912109375
8.0,-4554.8427734375
7.0,-4334.7578125
7.0,-3154.42626953125
9.0,-4058.840087890625
10.0,-3702.556884765625
9.0,-3397.35546875
7.0,-4679.162109375
6.0,-4563.50634765625
8.0,-4562.447265625
9.0,-4331.8349609375
7.0,-4273.4716796875
8.0,-4584.3330078125
9.0,-4767.13134765625
8.0,-4640.20166015625
10.0,-4629.0634765625
9.0,-4613.30517578125
5.0,-4302.01123046875
7.0,-5196.181640625
8.0,-5069.806640625
4.0,-4257.87255859375
8.0,-4310.044921875
7.0,-4490.49609375
6.0,-4234.28271484375
7.0,-4899.11865234375
7.0,-4506.49951171875
8.0,-4332.650390625
8.0,-4519.44384765625
2.0,-4030.48681640625
6.0,-4861.48193359375
6.0,-4363.39892578125
4.0,-3589.71875
8.0,-4561.2880859375
5.0,-3917.40625
8.0,-4466.892578125
6.0,-4014.937744140625
6.0,-4600.72900390625
2.0,-4559.6201171875
7.0,-4776.3642578125
8.0,-4616.17626953125
7.0,-4744.3896484375
8.0,-5002.4970703125
5.0,-4687.58447265625
9.0,-4524.71240234375
8.0,-4554.3935546875
6.0,-5059.50439453125
7.0,-5158.78955078125
5.0,-4536.89306640625
10.0,-4261.39697265625
8.0,-4448.14306640625
6.0,-4960.71826171875
5.0,-4590.572265625
7.0,-697.8562622070312
9.0,-273.01422119140625
9.0,-1016.702392578125
9.0,-538.2579956054688
6.0,-1185.628662109375
7.0,-1406.5780029296875
5.0,-1291.90234375
4.0,-1147.4849853515625
4.0,-889.020263671875
8.0,-1297.8038330078125
8.0,-1470.302734375
7.0,-1240.1116943359375
5.0,-1431.2301025390625
6.0,-1173.90966796875
6.0,-494.2492980957031
10.0,-227.49957275390625
6.0,-169.24462890625
10.0,-4396.50927734375
4.0,-5073.47412109375
10.0,-2394.402099609375
10.0,-2484.2646484375
10.0,-3410.942138671875
10.0,-2763.52587890625
10.0,-3923.52392578125
10.0,-2447.8564453125
10.0,-1930.3704833984375
10.0,-3254.764892578125
10.0,-2392.3896484375
10.0,-2800.925537109375
10.0,-2571.788330078125
10.0,-1863.527587890625
10.0,-2046.0548095703125
10.0,-2017.450927734375
10.0,-2528.320556640625
9.0,-3243.73095703125
9.0,-1837.224853515625
9.0,-3363.1689453125
9.0,-2973.040771484375
9.0,-2303.8115234375
9.0,-2657.18505859375
9.0,-2722.2265625
9.0,-3069.64599609375
9.0,-3854.64599609375
9.0,-3538.93115234375
9.0,-1747.285888671875
9.0,-1871.865478515625
9.0,-2104.734130859375
9.0,-2772.130859375
8.0,-2608.675048828125
8.0,-2207.55908203125
8.0,-2164.18603515625
8.0,-2808.4521484375
8.0,-2045.3831787109375
8.0,-2906.7578125
8.0,-2537.50927734375
8.0,-2585.33056640625
8.0,-3351.71240234375
8.0,-2195.796630859375
8.0,-2984.335693359375
8.0,-2313.353759765625
7.0,-1836.3292236328125
7.0,-2165.230224609375
7.0,-1600.0556640625
7.0,-2193.004150390625
7.0,-3281.27197265625
7.0,-2354.156982421875
7.0,-1892.848388671875
7.0,-1901.5010986328125
7.0,-2817.81787109375
7.0,-2318.071044921875
7.0,-2762.86083984375
7.0,-1767.1353759765625
7.0,-1835.3668212890625
7.0,-2109.160400390625
7.0,-1820.909912109375
7.0,-2221.029052734375
7.0,-2466.000732421875
7.0,-1992.4420166015625
7.0,-3676.744873046875
7.0,-3005.36669921875
7.0,-2257.281005859375
7.0,-3393.184814453125
7.0,-2113.3740234375
7.0,-2718.33447265625
7.0,-2673.267822265625
7.0,-2282.500732421875
7.0,-2349.070068359375
7.0,-3404.453369140625
7.0,-3359.39111328125
7.0,-2526.13037109375
5.0,-2276.965576171875
7.0,-2772.835205078125
6.0,-2836.6865234375
6.0,-2446.24853515625
6.0,-3106.582275390625
6.0,-2450.233642578125
6.0,-2003.1116943359375
6.0,-2137.848876953125
6.0,-1714.90576171875
6.0,-2614.881591796875
6.0,-2483.8544921875
6.0,-1628.7967529296875
6.0,-2070.607177734375
6.0,-2485.258544921875
6.0,-2536.149658203125
6.0,-2042.1234130859375
6.0,-2184.464111328125
6.0,-2631.681640625
5.0,-2032.2568359375
5.0,-2754.282958984375
5.0,-2981.96240234375
5.0,-2114.820068359375
5.0,-1446.1533203125
5.0,-2614.747802734375
5.0,-2141.308349609375
5.0,-4386.1923828125
5.0,-3443.89501953125
4.0,-3213.899658203125
4.0,-2238.879638671875
4.0,-2880.38916015625
4.0,-2592.4599609375
4.0,-2466.5185546875
4.0,-2401.20703125
2.0,-2315.87890625
2.0,-2161.3623046875
3.0,-2301.92919921875
2.0,-2286.78857421875
1.0,-2560.253662109375
1.0,-2202.487548828125
2.0,-4087.06884765625
3.0,-3777.441650390625
3.0,-2262.765380859375
3.0,-2139.333251953125
3.0,-1239.047119140625
9.0,-2685.8046875
9.0,-3360.72509765625
7.0,-4537.86767578125
7.0,-4717.98876953125
7.0,-4536.0029296875
7.0,-4831.47412109375
7.0,-4470.82666015625
7.0,-4369.025390625
9.0,-244.5591583251953
7.0,-548.975830078125
10.0,-206.92356872558594
7.0,-590.4707641601562
7.0,-238.71786499023438
6.0,-473.6995849609375
5.0,-1857.16015625
10.0,-776.1311645507812
10.0,-168.66110229492188
4.0,-1555.8818359375
8.0,-1597.76220703125
10.0,-72.414306640625
3.0,-861.1048583984375
8.0,-291.70477294921875
8.0,-1016.2637329101562
10.0,-914.4085693359375
5.0,-128.86026000976562
8.0,-208.15234375
10.0,-159.12522888183594
7.0,-185.38047790527344
8.0,-207.2393798828125
10.0,-305.8572082519531
8.0,-219.82716369628906
4.0,-206.86367797851562
8.0,-4213.37890625
8.0,-4471.78271484375
8.0,-4630.76708984375
8.0,-4555.85400390625
8.0,-4542.7001953125
8.0,-2677.49609375
8.0,-5138.779296875
8.0,-2392.32958984375
7.0,-4404.32763671875
7.0,-3430.958984375
6.0,-3457.11962890625
6.0,-947.3394775390625
6.0,-4241.705078125
6.0,-3049.4541015625
6.0,-4596.64404296875
6.0,-4207.26025390625
6.0,-4526.8974609375
6.0,-4523.3369140625
5.0,-3402.97314453125
5.0,-1524.978515625
5.0,-3440.6416015625
5.0,-3685.88037109375
5.0,-3848.4443359375
5.0,-2366.18115234375
5.0,-1024.62744140625
5.0,-4418.3701171875
5.0,-3457.02099609375
5.0,-785.4744873046875
5.0,-2940.950439453125
4.0,-3196.78955078125
4.0,-4351.60302734375
4.0,-845.7778930664062
3.0,-3014.768310546875
3.0,-4516.62939453125
2.0,-975.4853515625
2.0,-3797.88134765625
10.0,-3104.06298828125
10.0,-1564.23974609375
10.0,-2956.86376953125
10.0,-3762.13427734375
10.0,-4110.390625
3.0,-2246.672119140625
7.0,-2963.79541015625
9.0,-2957.0546875
8.0,-2334.335693359375
5.0,-4038.4716796875
4.0,-2938.033447265625
7.0,-3413.109130859375
8.0,-4542.04736328125
5.0,-2034.2884521484375
9.0,-3852.990966796875
8.0,-4194.73681640625
9.0,-3391.137451171875
8.0,-3251.087158203125
8.0,-3880.575927734375
9.0,-3162.663818359375
8.0,-2271.061279296875
9.0,-125.67488098144531
8.0,-374.5286865234375
10.0,-310.2435302734375
6.0,-2718.212646484375
5.0,-2392.393798828125
5.0,-1473.138916015625
6.0,-4405.55224609375
10.0,-4561.67919921875
9.0,-452.7350158691406
5.0,-3943.73583984375
9.0,-3346.420654296875
7.0,-4532.88134765625
4.0,-3631.5322265625
5.0,-1003.3175659179688
7.0,-577.3994140625
8.0,-4650.82275390625
8.0,-1960.8685302734375
3.0,-3277.94384765625
7.0,-3306.791748046875
5.0,-3256.221923828125
3.0,-3256.448974609375
5.0,-4433.3359375
10.0,-130.441650390625
8.0,-1058.7423095703125
9.0,-1637.327880859375
7.0,-1519.8232421875
10.0,-573.9453735351562
9.0,-138.63067626953125
6.0,-2330.935302734375
7.0,-2171.46630859375
8.0,-1961.227783203125
2.0,-1250.3978271484375
8.0,-3697.5927734375
8.0,-3323.269775390625
8.0,-2077.625732421875
7.0,-150.32655334472656
9.0,-1561.105712890625
7.0,-2012.593505859375
2.0,-2824.254150390625
6.0,-1918.3587646484375
10.0,-136.02630615234375
9.0,-2649.5126953125
8.0,-3708.9033203125
6.0,-2298.240234375
8.0,-1804.955322265625
9.0,-1743.9495849609375
7.0,-2807.263671875
8.0,-4067.531494140625
7.0,-1631.7818603515625
6.0,-3109.839599609375
4.0,-2496.296630859375
4.0,-3627.759765625
4.0,-2290.40478515625
10.0,-3298.64892578125
9.0,-27.9073543548584
5.0,-2526.582275390625
6.0,-685.3173828125
7.0,-3477.4013671875
6.0,-1710.260498046875
8.0,-1081.19873046875
7.0,-1206.190673828125
8.0,-2688.30908203125
5.0,-2324.7431640625
7.0,-2696.979736328125
9.0,-1390.419677734375
6.0,-1350.8583984375
7.0,-4630.07763671875
8.0,-1340.50390625
10.0,-1452.5831298828125
5.0,-2519.91455078125
3.0,-2373.771728515625
7.0,-1146.796142578125
9.0,-1803.2662353515625
3.0,-2559.9482421875
7.0,-2034.843994140625
5.0,-2173.678466796875
7.0,-1585.070556640625
6.0,-2716.6865234375
6.0,-2560.326904296875
4.0,-1651.4859619140625
7.0,-1792.994384765625
8.0,-1796.3021240234375
7.0,-1302.838623046875
8.0,-2311.303955078125
8.0,-1264.0960693359375
8.0,-2075.945068359375
6.0,-1421.7645263671875
7.0,-4339.8369140625
6.0,-1892.586669921875
8.0,-4325.38427734375
9.0,-2179.9990234375
8.0,-1263.551025390625
6.0,-1468.2371826171875
7.0,-1543.1229248046875
8.0,-1981.728515625
6.0,-3892.224853515625
8.0,-2085.35546875
8.0,-877.6848754882812
4.0,-1675.7176513671875
8.0,-1007.789794921875
8.0,-1850.168212890625
6.0,-2468.99658203125
7.0,-1678.964599609375
5.0,-3224.833984375
4.0,-2193.27392578125
5.0,-2544.455810546875
1.0,-2435.997314453125
4.0,-1212.00634765625
7.0,-1891.7713623046875
8.0,-1495.4927978515625
9.0,-1652.753662109375
8.0,-2107.627685546875
7.0,-2857.551513671875
6.0,-2234.46435546875
5.0,-2019.330322265625
6.0,-2944.949462890625
7.0,-2430.839599609375
6.0,-2009.7354736328125
7.0,-1945.373291015625
3.0,-1631.3651123046875
6.0,-1641.771728515625
6.0,-2167.26025390625
4.0,-2145.895751953125
6.0,-2413.149169921875
8.0,-2457.016845703125
5.0,-4410.3125
5.0,-3352.541259765625
3.0,-2127.040771484375
5.0,-1682.365478515625
6.0,-2190.55078125
7.0,-2906.875
8.0,-1496.5238037109375
6.0,-1855.553466796875
5.0,-1483.9945068359375
8.0,-2216.6845703125
7.0,-2474.194580078125
5.0,-3244.856201171875
3.0,-1455.0203857421875
5.0,-2175.4248046875
5.0,-2481.434814453125
6.0,-2416.781982421875
4.0,-1809.481689453125
6.0,-2121.51904296875
8.0,-2358.853271484375
6.0,-1622.8455810546875
5.0,-1798.4827880859375
7.0,-2424.456298828125
7.0,-2539.472900390625
2.0,-2940.83251953125
3.0,-3446.376708984375
7.0,-2500.5322265625
4.0,-2432.0341796875
7.0,-4545.06103515625
9.0,-1379.8182373046875
9.0,-1599.6805419921875
8.0,-1807.091064453125
7.0,-1819.7115478515625
8.0,-2047.289306640625
6.0,-2838.535400390625
8.0,-1631.0341796875
6.0,-2341.7744140625
8.0,-3533.511962890625
6.0,-2022.8134765625
6.0,-1694.5498046875
9.0,-1942.6959228515625
3.0,-2461.679443359375
6.0,-1852.9766845703125
8.0,-1769.015869140625
8.0,-1720.388427734375
7.0,-4356.77685546875
4.0,-1380.6885986328125
9.0,-1172.78662109375
7.0,-4067.650146484375
9.0,-55.80489730834961
5.0,-207.9596710205078
8.0,-99.98680114746094
6.0,-663.7533569335938
6.0,-1014.6585083007812
8.0,-828.77001953125
6.0,-977.07666015625
4.0,-1167.6466064453125
6.0,-846.8277587890625
7.0,-1006.1476440429688
6.0,-1471.081298828125
6.0,-1207.443115234375
4.0,-1340.4141845703125
2.0,-947.61865234375
6.0,-1063.3580322265625
5.0,-1052.962890625
5.0,-1065.6922607421875
7.0,-1309.0107421875
7.0,-745.2572631835938
9.0,-938.9063720703125
8.0,-1488.708984375
10.0,-1079.3204345703125
5.0,-368.0926818847656
8.0,-13.939372062683105
6.0,-1595.5504150390625
5.0,-3424.469482421875
7.0,-1697.533203125
8.0,-1018.1434936523438
4.0,-1831.935546875
8.0,-2934.515380859375
7.0,-3641.1953125
5.0,-1232.691650390625
5.0,-1494.2464599609375
